"","t_name","year","bird_id","band","sex","max_dist","total_dist","start_date","end_date","duration","bathyAvg","bathyMax","bathyVar","A","max_lat","max_long","max_gmt","Tout","Tback","Yno.trips","Tno.trips","no.years","X","meandir","bird.id","no.previous.attempts","earliest.attempt","attempt.status","year_banded","status_banded","age_chicks","home_lat","home_long","max_bearing","hemisphere"
"129","ID30_2018 176","latewinter2018","ID30_2018","13206787","U",87112.74,320429.282904491,2018-08-23 00:05:36,2018-08-24 23:45:32,1.98606481481481,-31.9411764705882,-99,598.984593837535,0.271862606346017,-40.33474,143.6304,2018-08-23 01:27:25,0.0568171296296296,1.92924768518519,11,11,1,NA,NA,16236,5,2008,"S",2001,"chick",17,-40.3780953,144.6557384,-87.1684247398252,"west"
"130","ID30_2018 177","latewinter2018","ID30_2018","13206787","U",274589,1264497.15333996,2018-08-26 00:16:39,2018-08-29 23:05:44,3.95075231481481,-166.374407582938,-1399,62421.4924847664,0.217152722941858,-38.52703,142.544,2018-08-27 22:47:50,1.93832175925926,2.01243055555556,11,11,1,NA,NA,16236,5,2008,"S",2001,"chick",17,-40.3780953,144.6557384,-42.165921746307,"west"
"131","ID30_2019 134","2019","ID30_2019","13249783","F",161209.5,537037.193732416,2019-09-29 23:55:18,2019-10-02 23:55:31,3.00015046296296,-93.3042452830189,-373,839.767736072082,0.300183119309841,-39.25169,143.4707,2019-10-01 01:18:50,1.05800925925926,1.9421412037037,1,1,1,7,150.595325756845,47818,0,2019,NA,2019,"adult",NA,-40.3780953,144.6557384,-39.433743688056,"west"
"132","ID31_2013 38","2013","ID31_2013","UB","M",205383.7,1353658.14523776,2013-09-27 02:29:50,2013-09-30 19:52:04,3.72377314814815,-353.11704312115,-1607,167181.70026449,0.151724939359727,-42.22198,144.7407,2013-09-28 06:31:16,1.16766203703704,2.55611111111111,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,178.03784315681,"east"
"133","ID31_2015 96","2015","ID31_2015","13240353","U",270429.8,1158513.64014941,2015-09-26 08:36:56,2015-09-30 07:57:42,3.97275462962963,-149.424307036247,-1326,57951.4242797004,0.233428239968866,-38.78944,142.2708,2015-09-27 17:10:03,1.35633101851852,2.61642361111111,1,1,1,3,162.528437874844,45148,0,2015,"F",2015,"adult",NA,-40.3780953,144.6557384,-50.0409201203946,"west"
"134","ID31_2017 107","2017","ID31_2017","13244801","F",155709.4,1335406.66750739,2017-10-02 23:07:12,2017-10-06 19:06:37,3.83292824074074,-65.1566037735849,-572,3134.63516424724,0.116600735782337,-41.76009,144.9422,2017-10-03 21:51:01,0.947094907407407,2.88583333333333,1,1,1,5,146.149342815149,48377,0,2017,"F",2017,"adult",NA,-40.3780953,144.6557384,171.178454451773,"east"
"135","ID31_2019 135","2019","ID31_2019","13249782","F",172158,858536.868047579,2019-09-29 00:05:04,2019-10-05 04:14:40,6.17333333333333,-64.2447795823666,-96,58.1479111592574,0.200524877157004,-38.94121,143.9128,2019-09-29 22:02:19,0.914756944444444,5.25857638888889,1,1,1,7,150.595325756845,47817,0,2019,NA,2019,"adult",NA,-40.3780953,144.6557384,-22.0214441303205,"west"
"136","ID32_2013 39","2013","ID32_2013","UB","F",182540.7,827046.889089836,2013-09-27 02:46:00,2013-09-28 22:54:30,1.83923611111111,-74.8744588744589,-711,6971.85808394504,0.220713846346591,-42.01259,144.8307,2013-09-28 06:40:15,1.16267361111111,0.6765625,2,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,175.434930181109,"east"
"137","ID32_2013 40","2013","ID32_2013","UB","F",108656.5,719963.297008766,2013-09-28 23:15:08,2013-09-30 22:23:29,1.96413194444444,-158.873015873016,-1141,50494.6531334978,0.150919498884784,-41.22704,144.0194,2013-09-30 00:44:04,1.06175925925926,0.902372685185185,2,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,-150.542235875227,"west"
"138","ID32_2014 72","2014","ID32_2014","28013175","M",120242.2,493384.595247938,2014-09-23 18:10:25,2014-09-27 08:37:42,3.60228009259259,-136.982233502538,-747,27547.8292000878,0.243708865574887,-41.44842,144.4633,2014-09-24 19:49:00,1.06846064814815,2.53381944444444,1,3,3,1,122.56516061831,34099,4,2005,"F",1995,"chick",19,-40.3780953,144.6557384,-172.29603300449,"west"
"139","ID32_2017 108","2017","ID32_2017","UB","F",111072.7,811005.550059185,2017-10-03 08:32:20,2017-10-06 01:26:48,2.70449074074074,-32.7308707124011,-59,113.043779927685,0.136956769274753,-40.82887,145.8282,2017-10-05 14:39:57,2.25528935185185,0.449201388888889,1,NA,NA,5,146.149342815149,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,117.148517460115,"east"
"140","ID32_2018 178","latewinter2018","ID32_2018","13228308","U",48284.93,226156.3123348,2018-08-30 09:14:01,2018-09-01 20:13:49,2.45819444444444,-15.0857142857143,-34,87.3868131868132,0.213502464297876,-40.21377,144.1294,2018-08-31 06:45:42,0.897002314814815,1.56119212962963,10,11,2,NA,NA,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-67.9879001161785,"west"
"141","ID32_2018 179","latewinter2018","ID32_2018","13228308","U",53462.86,164548.951000751,2018-09-04 09:51:03,2018-09-05 20:41:15,1.45152777777778,-13.5161290322581,-25,24.5913978494624,0.324905504865576,-40.19884,144.0716,2018-09-05 14:17:40,1.18515046296296,0.266377314814815,10,11,2,NA,NA,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-68.3518216711364,"west"
"142","ID32_2018 180","latewinter2018","ID32_2018","13228308","U",78457.93,220209.348346367,2018-09-09 09:19:04,2018-09-10 23:48:45,1.60394675925926,-14.7111111111111,-30,38.5737373737374,0.356287916880774,-40.0321,143.8518,2018-09-10 21:05:58,1.49090277777778,0.113043981481481,10,11,2,NA,NA,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-60.9542159773691,"west"
"143","ID32_2018 182","latewinter2018","ID32_2018","13228308","U",77027.27,369704.196661803,2018-09-11 03:26:55,2018-09-13 20:21:15,2.70439814814815,-35,-84,796.949152542373,0.208348378772835,-40.25,143.764,2018-09-12 20:03:31,1.69208333333333,1.01231481481481,10,11,2,NA,NA,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-79.6606459303627,"west"
"144","ID32_2018 183","latewinter2018","ID32_2018","13228308","U",98046.11,318000.896463549,2018-09-13 03:04:51,2018-09-14 23:39:57,1.85770833333333,-28.5333333333333,-101,400.522522522523,0.308320231453305,-40.03459,143.5938,2018-09-14 22:59:43,1.82976851851852,0.0279398148148148,10,11,2,NA,NA,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-67.4692650375262,"west"
"145","ID32_2018 184","latewinter2018","ID32_2018","13228308","U",108469.5,422138.863159177,2018-09-17 07:51:34,2018-09-19 23:52:48,2.66752314814815,-34.295652173913,-101,834.999542334096,0.25695217727229,-39.84484,143.5894,2018-09-18 07:16:06,0.97537037037037,1.69215277777778,10,11,2,NA,NA,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-57.2677569624388,"west"
"146","ID32_2018 185","2018","ID32_2018","13228308","U",139986.7,790119.010593807,2018-09-22 00:18:06,2018-09-24 19:55:31,2.81765046296296,-57.6703910614525,-582,4562.81771389116,0.177171664170938,-39.78067,143.2095,2018-09-23 10:27:11,1.42297453703704,1.39467592592593,10,11,2,6,152.818593163907,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-62.1975753278702,"west"
"147","ID32_2018 186","2018","ID32_2018","13228308","U",132888.8,546688.914471835,2018-09-28 00:35:19,2018-09-30 19:09:38,2.77383101851852,-84.421686746988,-278,4327.23928441037,0.243079375641604,-39.91148,143.2183,2018-09-30 05:57:20,2.22362268518519,0.550208333333333,10,11,2,6,152.818593163907,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-67.5365578716824,"west"
"148","ID32_2018 187","latewinter2018","ID32_2018","13228308","U",127602,716834.041797387,2018-08-25 00:19:15,2018-08-27 23:44:59,2.9762037037037,-37.4422110552764,-209,1585.7226536724,0.178007729208913,-39.72298,143.4269,2018-08-25 23:59:04,0.985983796296296,1.99021990740741,10,11,2,NA,NA,39122,3,2014,"F",2006,"chick",12,-40.3780953,144.6557384,-55.6470440683539,"west"
"149","ID33_2013 41","2013","ID33_2013","28005523","M",142247.8,1831313.50885555,2013-09-28 01:55:39,2013-10-02 20:24:57,4.77034722222222,-169.391869918699,-1733,67175.4015624586,0.0776752856963826,-39.21292,143.9729,2013-09-28 08:45:54,0.284895833333333,4.48545138888889,1,2,2,2,107.358228042665,27313,22,1985,"S",1985,"adult",NA,-40.3780953,144.6557384,-24.5452181590084,"west"
"150","ID33_2014 73","2014","ID33_2014","13168600","M",161570.1,2237862.95885949,2014-09-24 17:48:42,2014-10-03 10:17:57,8.68697916666667,-144.98379254457,-1769,84281.9380485803,0.0721983888067674,-39.02261,143.9813,2014-09-29 01:33:51,4.32302083333333,4.36395833333333,1,1,1,1,122.56516061831,5597,12,1996,"F",1989,"chick",25,-40.3780953,144.6557384,-21.2403201449419,"west"
"151","ID33_2016 319","2016","ID33_2016","13228308","U",127732.8,717222.932266801,2016-10-10 00:43:51,2016-10-11 22:40:01,1.91400462962963,-56.8365019011407,-464,2633.99988389981,0.178093580466393,-39.99795,143.2385,2016-10-11 08:41:30,1.33170138888889,0.582303240740741,1,11,2,4,118.056362097962,39122,1,2014,"F",2006,"chick",10,-40.3780953,144.6557384,-71.1813528185719,"west"
"152","ID33_2017 109","2017","ID33_2017","13206778","U",127518,364607.289124062,2017-10-02 22:11:30,2017-10-04 03:25:33,1.21809027777778,-194.936046511628,-649,35525.4286345709,0.3497406766232,-39.99056,143.2447,2017-10-03 08:18:58,0.421851851851852,0.796238425925926,1,17,2,5,146.149342815149,16227,6,2011,"F",2001,"chick",16,-40.3780953,144.6557384,-70.7543718653638,"west"
"153","ID34_2013 42","2013","ID34_2013","28005396","F",149530.8,1066384.6630062,2013-09-28 02:06:45,2013-09-30 22:29:20,2.8490162037037,-52.2788203753351,-101,572.604845916573,0.140222196724458,-39.23195,143.7439,2013-09-29 11:26:04,1.38841435185185,1.46060185185185,1,1,1,2,107.358228042665,27194,21,1991,"S",1985,"chick",28,-40.3780953,144.6557384,-31.8265069531856,"west"
"154","ID34_2017 110","2017","ID34_2017","28005405","U",114404.9,610863.542121685,2017-09-30 00:08:02,2017-10-02 05:59:39,2.24417824074074,-68.7684887459807,-1193,20673.8494554507,0.187283889299798,-41.30967,144.082,2017-10-01 02:07:27,1.08292824074074,1.16125,2,2,1,5,146.149342815149,27203,19,1992,"F",1985,"chick",32,-40.3780953,144.6557384,-155.121386221148,"west"
"155","ID34_2017 111","2017","ID34_2017","28005405","U",209078.3,987001.087270114,2017-10-02 07:42:14,2017-10-05 03:28:07,2.82353009259259,-47.3282828282828,-76,298.747653752717,0.211831884175809,-38.56346,145.2833,2017-10-04 03:31:03,1.82556712962963,0.997962962962963,2,2,1,5,146.149342815149,27203,19,1992,"F",1985,"chick",32,-40.3780953,144.6557384,15.2049579458232,"east"
"156","ID34_2018 188","latewinter2018","ID34_2018","13206778","U",11927.88,75790.1551453872,2018-08-30 00:11:38,2018-08-31 05:14:22,1.21023148148148,-9.27142857142857,-15,11.7658385093168,0.157380334914461,-40.33581,144.7849,2018-08-30 10:37:46,0.434814814814815,0.775416666666667,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,66.8734474911649,"east"
"157","ID34_2018 189","latewinter2018","ID34_2018","13206778","U",24139.92,118181.067445529,2018-08-31 00:05:17,2018-09-01 05:10:56,1.21225694444444,-16.4137931034483,-30,27.6152450090744,0.20426215909013,-40.31036,144.3855,2018-08-31 02:46:54,0.112233796296296,1.10002314814815,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-71.9496473302636,"west"
"158","ID34_2018 190","latewinter2018","ID34_2018","13206778","U",7952.292,20155.9654319318,2018-09-01 08:55:20,2018-09-01 20:25:13,0.479085648148148,-6.71428571428571,-9,4.85714285714286,0.394537886406656,-40.32677,144.7209,2018-09-01 12:39:01,0.155335648148148,0.32375,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,44.1871080027844,"east"
"159","ID34_2018 191","latewinter2018","ID34_2018","13206778","U",39145.61,324743.169560792,2018-09-03 08:47:16,2018-09-03 21:58:16,0.549305555555556,-17.8974358974359,-33,63.357624831309,0.120543289803273,-40.37642,144.1941,2018-09-03 20:57:58,0.507430555555556,0.041875,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-89.877651249128,"west"
"160","ID34_2018 192","latewinter2018","ID34_2018","13206778","U",43572.51,165737.974706749,2018-09-06 08:32:06,2018-09-06 22:42:28,0.590532407407407,-20.4634146341463,-47,150.05487804878,0.262899978578208,-40.42618,144.1456,2018-09-06 15:37:15,0.295243055555556,0.295289351851852,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-97.1941099634456,"west"
"161","ID34_2018 193","latewinter2018","ID34_2018","13206778","U",38481.63,79545.338690332,2018-09-08 03:32:04,2018-09-09 07:35:06,1.16877314814815,-13.4615384615385,-24,37.6025641025641,0.483769767450586,-40.35126,144.2034,2018-09-08 05:34:01,0.0846875,1.08408564814815,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-85.7116237284293,"west"
"162","ID34_2018 194","latewinter2018","ID34_2018","13206778","U",12871.62,31217.2280000925,2018-09-09 10:56:43,2018-09-09 20:43:09,0.40724537037037,-6.53333333333333,-12,12.5333333333333,0.412324246084945,-40.33082,144.7942,2018-09-09 19:02:07,0.337083333333333,0.070162037037037,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,65.9938124916717,"east"
"163","ID34_2018 196","latewinter2018","ID34_2018","13206778","U",18327.9,67561.1134989267,2018-09-17 09:50:01,2018-09-17 19:35:50,0.40681712962963,-10.6333333333333,-15,13.6195402298851,0.271278832612656,-40.44413,144.4577,2018-09-17 18:15:13,0.350833333333333,0.0559837962962963,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-113.632135316282,"west"
"164","ID34_2018 197","latewinter2018","ID34_2018","13206778","U",94208.57,303425.641329085,2018-09-18 00:08:11,2018-09-18 23:48:01,0.98599537037037,-60.1090909090909,-594,14534.6545454545,0.310483219504263,-41.03575,143.9531,2018-09-18 23:48:01,0.98599537037037,0,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-141.116026119896,"west"
"165","ID34_2018 198","latewinter2018","ID34_2018","13206778","U",18679.48,41469.352656422,2018-09-18 08:55:34,2018-09-19 20:25:15,1.47894675925926,-14.8857142857143,-20,23.8100840336134,0.450440597777387,-40.28198,144.8362,2018-09-19 16:01:03,1.29547453703704,0.183472222222222,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,55.2230836167371,"east"
"166","ID34_2018 199","latewinter2018","ID34_2018","13206778","U",98150.27,443558.360932567,2018-09-19 00:08:22,2018-09-20 21:11:15,1.87700231481481,-53.453125,-126,1630.44221230159,0.22127926930211,-40.61158,143.5377,2018-09-19 03:12:01,0.127534722222222,1.74946759259259,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-105.661423156054,"west"
"167","ID34_2018 200","latewinter2018","ID34_2018","13206778","U",93847.02,566709.603928192,2018-09-21 03:30:11,2018-09-23 23:41:13,2.84099537037037,-80.2406015037594,-667,9446.54773296879,0.165599840464132,-41.04228,143.9708,2018-09-22 03:02:24,0.980706018518518,1.86028935185185,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-142.100508744071,"west"
"168","ID34_2018 201","2018","ID34_2018","13206778","U",63716.11,207775.522206099,2018-09-25 01:51:35,2018-09-26 23:48:56,1.91482638888889,-41.7625,-78,656.588449367089,0.306658403855666,-40.40424,143.905,2018-09-25 13:40:14,0.492118055555556,1.42270833333333,16,17,2,6,152.818593163907,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-92.8510051150442,"west"
"169","ID34_2018 202","2018","ID34_2018","13206778","U",100346.4,344379.562349636,2018-09-28 03:19:25,2018-09-29 23:51:46,1.85579861111111,-59.8712871287129,-154,1784.17326732673,0.291383145141818,-40.52373,143.4867,2018-09-29 04:15:01,1.03861111111111,0.8171875,16,17,2,6,152.818593163907,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-99.6407802570903,"west"
"170","ID34_2018 203","latewinter2018","ID34_2018","13206778","U",105721.7,354266.137344685,2018-08-23 00:05:31,2018-10-01 06:28:01,39.265625,-80.9024390243902,-565,4451.69406805179,0.298424514384613,-40.53339,143.4244,2018-08-23 09:52:34,0.407673611111111,38.8579513888889,16,17,2,NA,NA,16227,7,2011,"S",2001,"chick",17,-40.3780953,144.6557384,-99.7742882797511,"west"
"171","ID34_2019 136","2019","ID34_2019","13190084","F",219535.7,884643.525112874,2019-09-29 00:08:38,2019-10-05 04:19:30,6.17421296296296,-58.2439585730725,-106,262.769908735609,0.248162896995136,-38.40785,144.5443,2019-10-04 18:05:25,5.7477662037037,0.426446759259259,1,2,2,7,150.595325756845,9081,9,2005,NA,1998,"chick",21,-40.3780953,144.6557384,-2.54839574518063,"west"
"172","ID35_2013 43","2013","ID35_2013","13214058","M",120132.8,1289331.33624406,2013-09-28 07:55:59,2013-10-02 19:15:15,4.47171296296296,-202.949764521193,-1529,171074.616969284,0.0931744979920817,-40.60701,143.269,2013-09-30 15:11:40,2.30255787037037,2.16915509259259,1,1,1,2,107.358228042665,19297,4,2004,"F",2004,"adult",NA,-40.3780953,144.6557384,-102.650343509885,"west"
"173","ID36_2013 44","2013","ID36_2013","UB","M",162401.2,1395132.31176443,2013-09-28 07:54:59,2013-10-02 22:54:02,4.62434027777778,-74.5248447204969,-852,4927.39440510804,0.116405590086729,-39.52967,143.1075,2013-09-29 09:06:22,1.04957175925926,3.57476851851852,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,-55.0461640690337,"west"
"174","ID36_2014 74","2014","ID36_2014","28013194","F",98586.4,649857.280807239,2014-09-26 11:04:34,2014-09-28 09:01:22,1.91444444444444,-55.0840336134454,-113,830.592064673971,0.151704694109971,-40.48256,143.5004,2014-09-27 08:57:09,0.911516203703704,1.00292824074074,1,2,2,1,122.56516061831,34118,2,2011,"F",1995,"chick",19,-40.3780953,144.6557384,-97.1224844168812,"west"
"175","ID37_2013 45","2013","ID37_2013","UB","F",187970.6,1824833.63954206,2013-09-28 07:45:31,2013-10-03 20:01:58,5.51142361111111,-56.6861979166667,-166,716.585884873425,0.103006978788034,-39.07844,143.2539,2013-09-29 09:25:28,1.06940972222222,4.44201388888889,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,-40.23955772379,"west"
"176","ID37_2017 112","2017","ID37_2017","UB","U",100079.5,643698.411027333,2017-09-29 01:30:53,2017-09-30 20:34:37,1.79425925925926,-77.5,-359,2284.42771084337,0.155475760520015,-41.18265,144.1259,2017-09-29 05:58:29,0.185833333333333,1.60842592592593,1,NA,NA,5,146.149342815149,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,-153.580494135927,"west"
"177","ID37_2018 204","latewinter2018","ID37_2018","13210172","U",111649.1,441417.312637815,2018-08-31 09:48:29,2018-09-01 21:33:05,1.48930555555556,-212.733333333333,-868,47907.6782051282,0.252933214904529,-41.34296,144.2937,2018-09-01 00:38:31,0.618078703703704,0.871226851851852,7,7,1,NA,NA,17988,5,2012,"S",2003,"chick",15,-40.3780953,144.6557384,-164.217229567801,"west"
"178","ID37_2018 205","latewinter2018","ID37_2018","13210172","U",139167.6,640842.116913217,2018-09-05 00:03:01,2018-09-06 23:28:01,1.97569444444444,-414.150442477876,-1468,130909.450379267,0.217163629429253,-41.61541,144.4188,2018-09-06 16:43:34,1.69482638888889,0.280868055555556,7,7,1,NA,NA,17988,5,2012,"S",2003,"chick",15,-40.3780953,144.6557384,-171.822435639316,"west"
"179","ID37_2018 206","latewinter2018","ID37_2018","13210172","U",87854.99,359172.626751493,2018-09-09 00:17:56,2018-09-10 23:14:31,1.95596064814815,-46.4692307692308,-121,1183.70834824091,0.244603801783552,-40.9786,143.9805,2018-09-10 04:40:19,1.18221064814815,0.77375,7,7,1,NA,NA,17988,5,2012,"S",2003,"chick",15,-40.3780953,144.6557384,-139.653848901693,"west"
"180","ID37_2018 207","latewinter2018","ID37_2018","13210172","U",115054.6,678304.416397898,2018-09-20 00:04:12,2018-09-21 19:42:18,1.818125,-134.910714285714,-769,20522.6406048906,0.169620891768613,-41.40409,144.4907,2018-09-21 08:11:33,1.3384375,0.4796875,7,7,1,NA,NA,17988,5,2012,"S",2003,"chick",15,-40.3780953,144.6557384,-173.094320222879,"west"
"181","ID37_2018 208","latewinter2018","ID37_2018","13210172","U",123387.4,702769.813799922,2018-09-21 00:07:51,2018-09-23 19:57:07,2.82587962962963,-134.771653543307,-904,25507.5426821647,0.175572993570735,-41.46666,144.3794,2018-09-22 09:39:31,1.39699074074074,1.42888888888889,7,7,1,NA,NA,17988,5,2012,"S",2003,"chick",15,-40.3780953,144.6557384,-169.191372264102,"west"
"182","ID37_2018 209","2018","ID37_2018","13210172","U",139322.3,770115.071146434,2018-09-25 07:33:30,2018-09-28 21:24:04,3.57678240740741,-252.375757575758,-1436,133517.821359941,0.18091101605452,-39.97563,143.1047,2018-09-27 07:25:37,1.99452546296296,1.58225694444444,7,7,1,6,152.818593163907,17988,5,2012,"S",2003,"chick",15,-40.3780953,144.6557384,-71.8118480946687,"west"
"183","ID37_2018 210","2018","ID37_2018","13210172","U",106401.8,616556.15384793,2018-10-01 10:57:07,2018-10-04 21:47:38,3.45174768518519,-224.638554216867,-871,37347.3715954728,0.172574386511181,-41.2547,144.1523,2018-10-02 11:20:05,1.01594907407407,2.43579861111111,7,7,1,6,152.818593163907,17988,5,2012,"S",2003,"chick",15,-40.3780953,144.6557384,-156.59177584312,"west"
"184","ID37_2019 137","2019","ID37_2019","13209989","M",139960.2,778627.786937295,2019-09-30 06:26:56,2019-10-05 00:33:33,4.75459490740741,-60.166915052161,-484,1585.19896345397,0.179752382779105,-39.79917,143.1969,2019-10-01 09:16:36,1.11782407407407,3.63677083333333,1,1,1,7,150.595325756845,35772,5,2011,NA,2005,"chick",14,-40.3780953,144.6557384,-63.1469051997261,"west"
"185","ID38_2013 46","2013","ID38_2013","UB","F",166513.4,899465.950174823,2013-09-28 08:26:40,2013-10-03 00:14:41,4.65834490740741,-36.8059210526316,-73,233.464742478106,0.185124739816594,-41.04281,146.4236,2013-09-30 22:50:27,2.59984953703704,2.05849537037037,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,116.869431953495,"east"
"186","ID38_2014 75","2014","ID38_2014","13239900","M",44362.4,185981.654253809,2014-09-24 10:28:50,2014-09-26 08:42:28,1.92613425925926,-31.0769230769231,-58,354.699368264586,0.238531053925666,-40.47581,144.1482,2014-09-24 17:49:47,0.306215277777778,1.61991898148148,1,1,1,1,122.56516061831,44864,0,2014,"F",2014,"adult",NA,-40.3780953,144.6557384,-104.304762630049,"west"
"187","ID39_2013 47","2013","ID39_2013","28013024","F",14789.82,34199.8735727977,2013-09-28 23:06:03,2013-09-29 02:53:06,0.157673611111111,-8.79166666666667,-15,27.9981884057971,0.432452475840838,-40.38387,144.4815,2013-09-29 00:55:35,0.0760648148148148,0.0816087962962963,2,2,1,2,107.358228042665,33948,6,2002,"F",1995,"chick",18,-40.3780953,144.6557384,-92.5380125658569,"west"
"188","ID39_2013 48","2013","ID39_2013","28013024","F",229327.8,1486321.16633731,2013-10-01 05:58:53,2013-10-06 04:51:29,4.95319444444444,-46.7217514124294,-102,460.28314714038,0.154292225121926,-38.32242,144.4814,2013-10-02 11:22:32,1.22475694444444,3.7284375,2,2,1,2,107.358228042665,33948,6,2002,"F",1995,"chick",18,-40.3780953,144.6557384,-3.82269403753582,"west"
"189","ID39_2014 76","2014","ID39_2014","13194857","M",186176.4,1089714.97170963,2014-09-24 15:45:59,2014-09-29 08:04:57,4.67983796296296,-147.898128898129,-3645,179854.358350658,0.170848712583908,-40.6374,142.4826,2014-09-27 11:17:23,2.81347222222222,1.86636574074074,1,1,1,1,122.56516061831,13844,6,2006,"F",1999,"chick",15,-40.3780953,144.6557384,-99.5898402402095,"west"
"190","ID39_2017 113","2017","ID39_2017","28013194","F",128114.4,1320337.44544437,2017-10-03 00:25:00,2017-10-05 23:54:58,2.97914351851852,-113.700956937799,-1273,34571.8360182667,0.0970315584413969,-39.98123,143.2418,2017-10-05 04:16:13,2.16056712962963,0.818576388888889,1,2,2,5,146.149342815149,34118,4,2011,"F",1995,"chick",22,-40.3780953,144.6557384,-70.3579538618717,"west"
"191","ID40_2013 49","2013","ID40_2013","UB","M",236838.2,1900599.26098252,2013-09-28 23:07:03,2013-10-04 21:03:42,5.91434027777778,-153.755319148936,-1046,13693.3301980338,0.124612381400994,-38.904,142.6633,2013-10-02 20:03:28,3.87251157407407,2.0418287037037,1,NA,NA,2,107.358228042665,NA,NA,NA,NA,NA,NA,NA,-40.3780953,144.6557384,-46.8997449796331,"west"
"192","ID40_2015 97","2015","ID40_2015","28010656","M",111434.3,1017944.18905368,2015-09-26 08:34:53,2015-09-30 12:48:09,4.17587962962963,-265.433537832311,-1310,159849.274774548,0.10946995051231,-40.42609,143.3427,2015-09-28 19:55:45,2.47282407407407,1.70305555555556,1,2,2,3,162.528437874844,32207,15,1994,"F",1987,"chick",28,-40.3780953,144.6557384,-93.1627954768918,"west"
"193","ID40_2016 320","2016","ID40_2016","13227043","F",136707,715501.383611667,2016-10-08 23:56:27,2016-10-11 20:20:08,2.84978009259259,-44.3842239185751,-70,241.874954561977,0.191064620042995,-39.21704,144.135,2016-10-10 23:02:17,1.96238425925926,0.887395833333333,1,3,2,4,118.056362097962,39223,1,2014,"F",2007,"chick",9,-40.3780953,144.6557384,-19.2507369088634,"west"
"194","ID41_2013 50","2013","ID41_2013","28013047","M",109527.7,1445887.63722626,2013-09-29 01:26:36,2013-10-02 22:16:35,3.86804398148148,-39.4272727272727,-591,1774.45280675609,0.0757511836881835,-41.32391,144.2973,2013-09-29 23:45:22,0.929699074074074,2.93834490740741,1,1,1,2,107.358228042665,33971,3,2001,"S",1995,"chick",18,-40.3780953,144.6557384,-164.063012033747,"west"
"195","ID41_2015 100","2015","ID41_2015","13193063","F",146609.4,437344.212658997,2015-09-29 07:17:07,2015-10-01 07:36:52,2.01371527777778,-59.4730769230769,-74,181.501202851203,0.335226569270538,-39.09841,144.2508,2015-09-29 14:21:20,0.294594907407407,1.71912037037037,3,4,2,3,162.528437874844,12051,4,1998,"S",1988,"adult",NA,-40.3780953,144.6557384,-13.8582429415021,"west"
"196","ID41_2015 99","2015","ID41_2015","13193063","F",90359.33,445409.309064825,2015-09-27 06:29:20,2015-09-29 02:20:12,1.82699074074074,-34.936,-90,479.369381526104,0.202868076982309,-40.00277,143.7136,2015-09-28 13:52:58,1.3080787037037,0.518912037037037,3,4,2,3,162.528437874844,12051,4,1998,"S",1988,"adult",NA,-40.3780953,144.6557384,-62.8546228833179,"west"
